,Unnamed: 0,state,date,retail,grocery,parks,transit,workplaces,residential,fips,cases,deaths
13590,14785,Kansas,2020-11-25,7,39,9.0,-3.0,-40,9,20,150515,1503
13591,14786,Kentucky,2020-11-25,-5,27,1.0,-6.0,-38,9,21,169822,1975
13592,14787,Louisiana,2020-11-25,-1,23,-21.0,-9.0,-36,7,22,225638,6350
13593,14788,Maine,2020-11-25,-4,31,7.0,-9.0,-35,10,23,11027,190
13594,14789,Maryland,2020-11-25,-1,23,11.0,-39.0,-44,13,24,188509,4518
13595,14790,Massachusetts,2020-11-25,-3,27,-7.0,-51.0,-44,14,25,214594,10604
13596,14791,Michigan,2020-11-25,-9,27,-1.0,-30.0,-42,12,26,352052,9168
13597,14792,Minnesota,2020-11-25,-6,25,-1.0,-40.0,-44,15,27,289362,3434
13598,14793,Mississippi,2020-11-25,10,28,9.0,15.0,-35,6,28,145636,3745
13599,14794,Missouri,2020-11-25,10,35,-14.0,-11.0,-38,7,29,297374,3908
13600,14795,Montana,2020-11-25,3,33,12.0,1.0,-33,7,30,58620,653
13601,14796,Nebraska,2020-11-25,8,36,2.0,-16.0,-35,10,31,120459,1008
13602,14797,Nevada,2020-11-25,-6,20,-24.0,-28.0,-39,10,32,142951,2077
13603,14798,New Hampshire,2020-11-25,8,38,8.0,-20.0,-37,12,33,18776,514
13604,14799,New Jersey,2020-11-25,-2,23,17.0,-38.0,-42,13,34,319734,16886
13605,14800,New Mexico,2020-11-25,-24,17,-14.0,-16.0,-47,14,35,88102,1451
13606,14801,New York,2020-11-25,-14,23,-10.0,-44.0,-41,12,36,618023,33890
13607,14802,North Carolina,2020-11-25,3,32,13.0,-17.0,-39,7,37,348102,5177
13608,14803,North Dakota,2020-11-25,1,28,-2.0,-15.0,-29,8,38,75484,893
13609,14804,Ohio,2020-11-25,-1,23,-6.0,-19.0,-39,11,39,382743,6274
13610,14805,Oklahoma,2020-11-25,11,31,19.0,4.0,-37,7,40,184342,1680
13611,14806,Oregon,2020-11-25,-10,26,16.0,-33.0,-43,11,41,68504,871
13612,14807,Pennsylvania,2020-11-25,-1,24,3.0,-32.0,-39,11,42,333571,10162
13613,14808,Rhode Island,2020-11-25,1,29,21.0,-46.0,-40,11,44,52317,1335
13614,14809,South Carolina,2020-11-25,10,30,9.0,11.0,-36,6,45,210905,4317
13615,14810,South Dakota,2020-11-25,11,47,32.0,2.0,-32,7,46,76142,849
13616,14811,Tennessee,2020-11-25,6,34,23.0,-10.0,-37,8,47,341456,4415
13617,14812,Texas,2020-11-25,2,25,-4.0,-17.0,-42,10,48,1219392,21536
13618,14813,Utah,2020-11-25,5,37,30.0,-28.0,-45,11,49,183960,834
13619,14814,Vermont,2020-11-25,-7,23,5.0,-38.0,-40,14,50,3827,64
13620,14815,Virginia,2020-11-25,2,28,25.0,-26.0,-43,11,51,226300,4008
13621,14816,Washington,2020-11-25,-11,24,15.0,-46.0,-45,13,53,161207,2825
13622,14817,West Virginia,2020-11-25,1,22,25.0,1.0,-36,7,54,43050,695
13623,14818,Wisconsin,2020-11-25,-1,29,13.0,-24.0,-39,11,55,392443,3363
13624,14819,Wyoming,2020-11-25,-1,29,3.0,-3.0,-38,8,56,30761,215
13625,14821,Alabama,2020-11-26,-76,-35,0.0,-40.0,-80,21,1,241957,3572
13626,14822,Alaska,2020-11-26,-74,-34,-12.0,-66.0,-78,24,2,29940,113
13627,14823,Arizona,2020-11-26,-64,-21,-21.0,-46.0,-79,21,4,314326,6568
13628,14824,Arkansas,2020-11-26,-74,-31,67.0,-35.0,-80,19,5,152625,2436
13629,14825,California,2020-11-26,-63,-18,-27.0,-63.0,-79,24,6,1176137,19025
13630,14826,Colorado,2020-11-26,-71,-28,-16.0,-61.0,-83,26,8,217655,2977
13631,14827,Connecticut,2020-11-26,-74,-45,-38.0,-61.0,-82,27,9,109152,4926
13632,14828,Delaware,2020-11-26,-70,-32,-4.0,-70.0,-80,24,10,33579,761
13633,14829,District of Columbia,2020-11-26,-77,-44,-52.0,-86.0,-81,25,11,20736,677
13634,14830,Florida,2020-11-26,-68,-39,-24.0,-56.0,-79,20,12,961668,18253
13635,14831,Georgia,2020-11-26,-68,-29,-8.0,-56.0,-81,22,13,445204,9089
13636,14832,Hawaii,2020-11-26,-63,-32,-53.0,-69.0,-78,26,15,17678,235
13637,14833,Idaho,2020-11-26,-76,-25,16.0,-42.0,-83,22,16,97007,901
13638,14834,Illinois,2020-11-26,-70,-23,-22.0,-66.0,-82,26,17,698364,12609
13639,14835,Indiana,2020-11-26,-73,-28,10.0,-47.0,-82,23,18,321595,5561
13640,14836,Iowa,2020-11-26,-74,-32,19.0,-49.0,-83,26,19,223323,2349
13641,14837,Kansas,2020-11-26,-77,-35,22.0,-43.0,-83,24,20,150522,1503
13642,14838,Kentucky,2020-11-26,-76,-29,11.0,-44.0,-80,21,21,170081,1983
13643,14839,Louisiana,2020-11-26,-76,-32,-37.0,-47.0,-77,19,22,225638,6350
13644,14840,Maine,2020-11-26,-84,-65,-18.0,-61.0,-82,24,23,11265,190
13645,14841,Maryland,2020-11-26,-63,-32,11.0,-68.0,-81,27,24,190635,4547
13646,14842,Massachusetts,2020-11-26,-81,-67,-46.0,-81.0,-84,28,25,214594,10604
13647,14843,Michigan,2020-11-26,-80,-37,-4.0,-62.0,-83,25,26,352342,9169
13648,14844,Minnesota,2020-11-26,-83,-43,-11.0,-70.0,-85,29,27,289362,3434
13649,14845,Mississippi,2020-11-26,-74,-35,6.0,-34.0,-78,20,28,147382,3763
13650,14846,Missouri,2020-11-26,-75,-36,14.0,-46.0,-82,22,29,300825,3932
13651,14847,Montana,2020-11-26,-79,-33,2.0,-42.0,-80,21,30,59682,658
13652,14848,Nebraska,2020-11-26,-74,-28,-5.0,-40.0,-83,26,31,123124,1011
13653,14849,Nevada,2020-11-26,-57,-20,-42.0,-55.0,-73,21,32,144794,2093
13654,14850,New Hampshire,2020-11-26,-80,-51,-25.0,-72.0,-85,28,33,18776,514
13655,14851,New Jersey,2020-11-26,-63,-28,-3.0,-66.0,-81,27,34,324207,16925
13656,14852,New Mexico,2020-11-26,-81,-42,-29.0,-38.0,-80,26,35,89796,1469
13657,14853,New York,2020-11-26,-70,-32,-30.0,-68.0,-77,24,36,624961,33959
13658,14854,North Carolina,2020-11-26,-71,-27,-1.0,-61.0,-81,22,37,348148,5177
13659,14855,North Dakota,2020-11-26,-82,-46,-27.0,-54.0,-82,26,38,76448,903
13660,14856,Ohio,2020-11-26,-76,-35,3.0,-52.0,-82,24,39,382743,6274
13661,14857,Oklahoma,2020-11-26,-75,-25,16.0,-30.0,-79,20,40,184342,1680
13662,14858,Oregon,2020-11-26,-74,-27,6.0,-61.0,-81,23,41,70006,884
13663,14859,Pennsylvania,2020-11-26,-75,-41,-5.0,-65.0,-81,24,42,340998,10271
13664,14860,Rhode Island,2020-11-26,-80,-62,-27.0,-80.0,-83,27,44,52317,1335
13665,14861,South Carolina,2020-11-26,-71,-31,-2.0,-43.0,-80,21,45,210905,4317
13666,14862,South Dakota,2020-11-26,-77,-27,22.0,-34.0,-82,24,46,76142,849
13667,14863,Tennessee,2020-11-26,-71,-29,28.0,-44.0,-80,21,47,345371,4468
13668,14864,Texas,2020-11-26,-67,-25,-7.0,-49.0,-81,23,48,1223896,21709
13669,14865,Utah,2020-11-26,-77,-30,7.0,-60.0,-85,25,49,184382,834
13670,14866,Vermont,2020-11-26,-80,-51,-17.0,-73.0,-82,28,50,3827,64
13671,14867,Virginia,2020-11-26,-69,-28,16.0,-62.0,-82,24,51,228900,4029
13672,14868,Washington,2020-11-26,-73,-26,-4.0,-71.0,-82,25,53,161911,2825
13673,14869,West Virginia,2020-11-26,-79,-36,10.0,-51.0,-75,18,54,44180,712
13674,14870,Wisconsin,2020-11-26,-77,-28,23.0,-55.0,-83,25,55,398104,3431
13675,14871,Wyoming,2020-11-26,-77,-33,-21.0,-29.0,-81,23,56,30761,215
13676,14873,Alabama,2020-11-27,-21,-16,12.0,-30.0,-59,17,1,242874,3572
13677,14874,Alaska,2020-11-27,-24,-20,-6.0,-46.0,-55,20,2,30612,113
13678,14875,Arizona,2020-11-27,-25,-23,-15.0,-38.0,-61,18,4,318695,6588
13679,14876,Arkansas,2020-11-27,-17,-13,82.0,-30.0,-58,15,5,153677,2436
13680,14877,California,2020-11-27,-35,-25,-13.0,-54.0,-64,21,6,1193071,19100
13681,14878,Colorado,2020-11-27,-34,-23,-3.0,-49.0,-63,21,8,222544,2998
13682,14879,Connecticut,2020-11-27,-24,-21,16.0,-36.0,-59,20,9,112581,4961
13683,14880,Delaware,2020-11-27,-18,-17,8.0,-49.0,-54,17,10,34170,763
13684,14881,District of Columbia,2020-11-27,-60,-41,-38.0,-76.0,-67,22,11,20937,677
13685,14882,Florida,2020-11-27,-25,-20,-13.0,-42.0,-57,16,12,979012,18362
13686,14883,Georgia,2020-11-27,-23,-17,49.0,-43.0,-60,16,13,447942,9130
13687,14884,Hawaii,2020-11-27,-36,-29,-45.0,-60.0,-54,19,15,17796,238
13688,14885,Idaho,2020-11-27,-13,-11,46.0,-34.0,-58,16,16,99148,914
13689,14886,Illinois,2020-11-27,-30,-18,-7.0,-53.0,-62,21,17,706123,12705
13690,14887,Indiana,2020-11-27,-18,-15,35.0,-36.0,-61,19,18,327234,5594
13691,14888,Iowa,2020-11-27,-11,-7,30.0,-37.0,-58,17,19,225065,2360
13692,14889,Kansas,2020-11-27,-16,-20,50.0,-31.0,-59,15,20,155245,1529
13693,14890,Kentucky,2020-11-27,-26,-12,45.0,-34.0,-59,17,21,174684,2009
13694,14891,Louisiana,2020-11-27,-30,-21,-30.0,-42.0,-56,18,22,230602,6391
13695,14892,Maine,2020-11-27,-22,-12,32.0,-32.0,-55,17,23,11265,190
13696,14893,Maryland,2020-11-27,-31,-25,32.0,-50.0,-60,22,24,193205,4569
13697,14894,Massachusetts,2020-11-27,-30,-21,6.0,-59.0,-62,21,25,219252,10635
13698,14895,Michigan,2020-11-27,-34,-20,17.0,-46.0,-63,22,26,369022,9352
13699,14896,Minnesota,2020-11-27,-28,-20,3.0,-52.0,-64,23,27,295060,3535
13700,14897,Mississippi,2020-11-27,-24,-22,-14.0,-25.0,-57,17,28,148387,3769
13701,14898,Missouri,2020-11-27,-13,-15,51.0,-34.0,-54,16,29,304234,3943
13702,14899,Montana,2020-11-27,-20,-18,16.0,-27.0,-54,16,30,59796,658
13703,14900,Nebraska,2020-11-27,-19,-15,4.0,-34.0,-60,20,31,124664,1017
13704,14901,Nevada,2020-11-27,-27,-22,-26.0,-48.0,-56,19,32,147145,2103
13705,14902,New Hampshire,2020-11-27,-14,-12,34.0,-40.0,-59,21,33,19313,517
13706,14903,New Jersey,2020-11-27,-27,-18,33.0,-49.0,-60,21,34,328302,16942
13707,14904,New Mexico,2020-11-27,-49,-21,-31.0,-42.0,-63,23,35,91852,1504
13708,14905,New York,2020-11-27,-34,-21,-5.0,-55.0,-58,19,36,633140,34004
13709,14906,North Carolina,2020-11-27,-23,-15,51.0,-40.0,-60,16,37,355664,5240
13710,14907,North Dakota,2020-11-27,-18,-21,-13.0,-38.0,-53,20,38,77238,908
13711,14908,Ohio,2020-11-27,-25,-18,44.0,-40.0,-59,19,39,399808,6346
13712,14909,Oklahoma,2020-11-27,-18,-16,17.0,-27.0,-57,16,40,187567,1704
13713,14910,Oregon,2020-11-27,-33,-17,23.0,-47.0,-62,18,41,70833,890
13714,14911,Pennsylvania,2020-11-27,-24,-17,24.0,-47.0,-58,19,42,349360,10295
13715,14912,Rhode Island,2020-11-27,-29,-20,49.0,-48.0,-58,20,44,53954,1346
13716,14913,South Carolina,2020-11-27,-17,-13,33.0,-28.0,-58,14,45,213120,4346
13717,14914,South Dakota,2020-11-27,-7,-5,51.0,-27.0,-53,17,46,78280,888
13718,14915,Tennessee,2020-11-27,-18,-14,52.0,-35.0,-59,16,47,349506,4475
13719,14916,Texas,2020-11-27,-25,-20,-27.0,-42.0,-62,20,48,1228649,21762
13720,14917,Utah,2020-11-27,-20,-15,31.0,-47.0,-64,19,49,190044,849
13721,14918,Vermont,2020-11-27,-30,-24,5.0,-57.0,-58,21,50,4005,67
13722,14919,Virginia,2020-11-27,-26,-19,37.0,-49.0,-61,19,51,230444,4044
13723,14920,Washington,2020-11-27,-32,-21,42.0,-58.0,-64,20,53,165230,2828
13724,14921,West Virginia,2020-11-27,-24,-18,17.0,-33.0,-52,15,54,45046,712
13725,14922,Wisconsin,2020-11-27,-21,-16,34.0,-42.0,-60,20,55,399557,3444
13726,14923,Wyoming,2020-11-27,-25,-19,2.0,-20.0,-56,17,56,31773,215
13727,14925,Alabama,2020-11-28,-25,-11,3.0,-7.0,-19,5,1,244993,3572
13728,14926,Alaska,2020-11-28,-23,-15,-3.0,-32.0,-17,8,2,31279,115
13729,14927,Arizona,2020-11-28,-26,-19,-27.0,-23.0,-20,8,4,322774,6624
13730,14928,Arkansas,2020-11-28,-21,-12,29.0,-5.0,-19,5,5,155026,2449
13731,14929,California,2020-11-28,-35,-19,-22.0,-43.0,-22,9,6,1206278,19132
13732,14930,Colorado,2020-11-28,-34,-19,-11.0,-38.0,-22,10,8,226567,3012
13733,14931,Connecticut,2020-11-28,-21,-17,59.0,-26.0,-17,7,9,112581,4961
13734,14932,Delaware,2020-11-28,-16,-10,,-35.0,-10,6,10,34670,763
13735,14933,District of Columbia,2020-11-28,-56,-27,-34.0,-62.0,-22,8,11,21308,678
13736,14934,Florida,2020-11-28,-25,-19,-23.0,-34.0,-21,5,12,985289,18441
13737,14935,Georgia,2020-11-28,-20,-15,16.0,-21.0,-18,5,13,450627,9173
13738,14936,Hawaii,2020-11-28,-35,-24,-37.0,-60.0,-28,9,15,17871,238
13739,14937,Idaho,2020-11-28,-18,-11,23.0,-11.0,-17,6,16,99984,919
13740,14938,Illinois,2020-11-28,-28,-12,23.0,-34.0,-17,8,17,714070,12852
13741,14939,Indiana,2020-11-28,-17,-10,62.0,-13.0,-18,6,18,331725,5663
13742,14940,Iowa,2020-11-28,-19,-2,62.0,-24.0,-11,6,19,227181,2375
13743,14941,Kansas,2020-11-28,-25,-16,45.0,-12.0,-15,6,20,155265,1529
13744,14942,Kentucky,2020-11-28,-27,-7,59.0,-4.0,-17,5,21,177453,2028
13745,14943,Louisiana,2020-11-28,-27,-14,-44.0,-23.0,-21,7,22,230602,6391
13746,14944,Maine,2020-11-28,-24,-13,11.0,-20.0,-13,6,23,11288,191
13747,14945,Maryland,2020-11-28,-27,-18,64.0,-33.0,-14,7,24,194603,4602
13748,14946,Massachusetts,2020-11-28,-28,-20,29.0,-43.0,-19,8,25,222469,10676
13749,14947,Michigan,2020-11-28,-31,-13,53.0,-33.0,-18,8,26,377279,9461
13750,14948,Minnesota,2020-11-28,-34,-18,24.0,-41.0,-18,10,27,304082,3580
13751,14949,Mississippi,2020-11-28,-18,-14,-3.0,3.0,-22,5,28,149940,3779
13752,14950,Missouri,2020-11-28,-22,-10,41.0,-19.0,-14,5,29,306526,3950
13753,14951,Montana,2020-11-28,-22,-13,2.0,-18.0,-16,6,30,60845,670
13754,14952,Nebraska,2020-11-28,-22,-15,33.0,-23.0,-15,7,31,125820,1021
13755,14953,Nevada,2020-11-28,-26,-16,-36.0,-35.0,-24,9,32,149613,2123
13756,14954,New Hampshire,2020-11-28,-20,-14,6.0,-28.0,-13,7,33,20002,523
13757,14955,New Jersey,2020-11-28,-25,-14,52.0,-33.0,-16,7,34,332104,16965
13758,14956,New Mexico,2020-11-28,-47,-18,-31.0,-24.0,-31,13,35,93982,1527
13759,14957,New York,2020-11-28,-30,-16,8.0,-41.0,-19,7,36,639200,34049
13760,14958,North Carolina,2020-11-28,-20,-12,41.0,-24.0,-17,4,37,358654,5249
13761,14959,North Dakota,2020-11-28,-28,-20,3.0,-31.0,-13,8,38,77941,921
13762,14960,Ohio,2020-11-28,-24,-14,57.0,-20.0,-16,7,39,406703,6378
13763,14961,Oklahoma,2020-11-28,-23,-13,-9.0,-10.0,-15,6,40,193824,1717
13764,14962,Oregon,2020-11-28,-35,-17,9.0,-33.0,-22,9,41,72506,899
13765,14963,Pennsylvania,2020-11-28,-25,-15,51.0,-29.0,-17,6,42,356243,10337
13766,14964,Rhode Island,2020-11-28,-27,-17,81.0,-43.0,-18,8,44,53954,1346
13767,14965,South Carolina,2020-11-28,-17,-11,14.0,0.0,-17,5,45,214911,4346
13768,14966,South Dakota,2020-11-28,-17,-5,54.0,-15.0,-13,6,46,79099,942
13769,14967,Tennessee,2020-11-28,-17,-8,53.0,-9.0,-15,4,47,355885,4489
13770,14968,Texas,2020-11-28,-30,-21,-52.0,-31.0,-23,10,48,1234675,21847
13771,14969,Utah,2020-11-28,-25,-17,15.0,-27.0,-17,7,49,192087,863
13772,14970,Vermont,2020-11-28,-32,-23,1.0,-59.0,-19,9,50,4033,67
13773,14971,Virginia,2020-11-28,-25,-13,39.0,-23.0,-17,6,51,233617,4054
13774,14972,Washington,2020-11-28,-36,-19,11.0,-43.0,-21,9,53,166736,2828
13775,14973,West Virginia,2020-11-28,-20,-9,44.0,-3.0,-12,5,54,45845,718
13776,14974,Wisconsin,2020-11-28,-23,-10,60.0,-27.0,-11,6,55,404999,3474
13777,14975,Wyoming,2020-11-28,-20,-13,12.0,-5.0,-17,6,56,31929,215
13778,14977,Alabama,2020-11-29,-23,-16,-30.0,8.0,-20,6,1,247229,3577
13779,14978,Alaska,2020-11-29,-17,-13,2.0,-26.0,-15,6,2,31896,115
13780,14979,Arizona,2020-11-29,-22,-19,-23.0,-18.0,-15,5,4,325995,6635
13781,14980,Arkansas,2020-11-29,-20,-12,-17.0,8.0,-18,5,5,156247,2470
13782,14981,California,2020-11-29,-31,-20,-21.0,-40.0,-18,7,6,1219496,19151
13783,14982,Colorado,2020-11-29,-32,-19,-26.0,-34.0,-18,8,8,230057,3025
13784,14983,Connecticut,2020-11-29,-18,-16,29.0,-21.0,-13,6,9,112581,4961
13785,14984,Delaware,2020-11-29,-16,-9,11.0,-35.0,-12,5,10,35251,770
13786,14985,District of Columbia,2020-11-29,-54,-31,-39.0,-61.0,-24,8,11,21448,680
13787,14986,Florida,2020-11-29,-22,-17,-28.0,-26.0,-20,4,12,992652,18499
13788,14987,Georgia,2020-11-29,-21,-16,-26.0,-17.0,-18,5,13,452322,9189
13789,14988,Hawaii,2020-11-29,-34,-27,-44.0,-59.0,-26,8,15,17925,242
13790,14989,Idaho,2020-11-29,-6,-6,41.0,3.0,-16,4,16,100758,925
13791,14990,Illinois,2020-11-29,-28,-14,9.0,-36.0,-17,7,17,721487,12895
13792,14991,Indiana,2020-11-29,-17,-9,34.0,-2.0,-14,4,18,336027,5685
13793,14992,Iowa,2020-11-29,-14,2,-4.0,-17.0,-11,5,19,228690,2399
13794,14993,Kansas,2020-11-29,-19,-16,-25.0,0.0,-13,5,20,155377,1529
13795,14994,Kentucky,2020-11-29,-25,-8,21.0,8.0,-16,5,21,180164,2039
13796,14995,Louisiana,2020-11-29,-30,-17,-56.0,-15.0,-23,7,22,232245,6407
13797,14996,Maine,2020-11-29,-12,-3,49.0,-1.0,-6,3,23,11508,191
13798,14997,Maryland,2020-11-29,-25,-18,38.0,-33.0,-15,7,24,196727,4625
13799,14998,Massachusetts,2020-11-29,-25,-18,21.0,-45.0,-16,7,25,224964,10722
13800,14999,Michigan,2020-11-29,-27,-11,56.0,-29.0,-16,5,26,377596,9461
13801,15000,Minnesota,2020-11-29,-33,-20,-16.0,-44.0,-19,8,27,313028,3637
13802,15001,Mississippi,2020-11-29,-23,-20,-34.0,14.0,-24,7,28,151785,3806
13803,15002,Missouri,2020-11-29,-18,-10,-8.0,-11.0,-14,5,29,309420,3956
13804,15003,Montana,2020-11-29,-15,-8,12.0,5.0,-14,4,30,61801,672
13805,15004,Nebraska,2020-11-29,-19,-13,-22.0,-19.0,-14,6,31,127022,1025
13806,15005,Nevada,2020-11-29,-25,-17,-27.0,-32.0,-21,6,32,150825,2140
13807,15006,New Hampshire,2020-11-29,-16,-12,22.0,-24.0,-10,5,33,20480,526
13808,15007,New Jersey,2020-11-29,-24,-15,46.0,-32.0,-15,6,34,335943,16978
13809,15008,New Mexico,2020-11-29,-42,-17,-26.0,-12.0,-26,9,35,95417,1540
13810,15009,New York,2020-11-29,-27,-17,20.0,-39.0,-17,5,36,645932,34101
13811,15010,North Carolina,2020-11-29,-18,-10,0.0,-19.0,-15,4,37,362124,5279
13812,15011,North Dakota,2020-11-29,-23,-19,-21.0,-23.0,-14,5,38,78664,926
13813,15012,Ohio,2020-11-29,-20,-11,59.0,-14.0,-13,4,39,414432,6399
13814,15013,Oklahoma,2020-11-29,-19,-12,-30.0,3.0,-13,5,40,195545,1736
13815,15014,Oregon,2020-11-29,-27,-15,8.0,-27.0,-20,7,41,74120,907
13816,15015,Pennsylvania,2020-11-29,-20,-13,63.0,-26.0,-15,5,42,361387,10406
13817,15016,Rhode Island,2020-11-29,-22,-15,46.0,-40.0,-11,6,44,53954,1346
13818,15017,South Carolina,2020-11-29,-13,-9,-17.0,27.0,-16,4,45,216129,4353
13819,15018,South Dakota,2020-11-29,-10,2,7.0,-5.0,-10,4,46,79900,943
13820,15019,Tennessee,2020-11-29,-17,-9,-4.0,-5.0,-17,4,47,358809,4500
13821,15020,Texas,2020-11-29,-20,-15,-42.0,-20.0,-17,6,48,1247065,21900
13822,15021,Utah,2020-11-29,-14,-10,11.0,-24.0,-22,5,49,193809,868
13823,15022,Vermont,2020-11-29,-27,-15,36.0,-56.0,-16,5,50,4100,67
13824,15023,Virginia,2020-11-29,-20,-12,19.0,-18.0,-15,5,51,235942,4058
13825,15024,Washington,2020-11-29,-26,-18,6.0,-42.0,-17,7,53,168333,2828
13826,15025,West Virginia,2020-11-29,-14,-3,38.0,23.0,-13,4,54,46997,729
13827,15026,Wisconsin,2020-11-29,-19,-11,34.0,-27.0,-10,4,55,409054,3496
13828,15027,Wyoming,2020-11-29,-18,-14,-10.0,-2.0,-15,4,56,32489,215
13829,15029,Alabama,2020-11-30,-11,-4,-16.0,-6.0,-23,7,1,249524,3578
13830,15030,Alaska,2020-11-30,-10,-7,-6.0,-29.0,-26,11,2,32407,115
13831,15031,Arizona,2020-11-30,-17,-13,-24.0,-25.0,-35,10,4,327046,6640
13832,15032,Arkansas,2020-11-30,-9,-6,-7.0,-4.0,-23,8,5,157359,2502
13833,15033,California,2020-11-30,-27,-14,-25.0,-46.0,-39,13,6,1237192,19209
13834,15034,Colorado,2020-11-30,-24,-10,-2.0,-39.0,-37,13,8,234502,3060
13835,15035,Connecticut,2020-11-30,-28,-23,-31.0,-39.0,-35,15,9,117295,5020
13836,15036,Delaware,2020-11-30,-22,-15,-36.0,-46.0,-35,13,10,35654,772
13837,15037,District of Columbia,2020-11-30,-58,-37,-63.0,-73.0,-60,23,11,21552,680
13838,15038,Florida,2020-11-30,-20,-13,-41.0,-32.0,-29,8,12,999311,18596
13839,15039,Georgia,2020-11-30,-15,-6,-28.0,-27.0,-29,9,13,454328,9198
13840,15040,Hawaii,2020-11-30,-32,-24,-48.0,-52.0,-33,11,15,18006,242
13841,15041,Idaho,2020-11-30,-7,-2,16.0,-15.0,-19,6,16,102158,937
13842,15042,Illinois,2020-11-30,-26,-12,-34.0,-47.0,-38,14,17,727825,13015
13843,15043,Indiana,2020-11-30,-16,-10,-17.0,-15.0,-27,10,18,341694,5723
13844,15044,Iowa,2020-11-30,-9,5,11.0,-22.0,-25,10,19,230634,2426
13845,15045,Kansas,2020-11-30,-16,-9,-2.0,-11.0,-26,9,20,160428,1560
13846,15046,Kentucky,2020-11-30,-25,-9,-33.0,-14.0,-32,12,21,183255,2065
13847,15047,Louisiana,2020-11-30,-14,-7,-31.0,-18.0,-22,6,22,232414,6420
13848,15048,Maine,2020-11-30,-17,-4,-2.0,-20.0,-26,9,23,11757,194
13849,15049,Maryland,2020-11-30,-28,-21,-41.0,-50.0,-44,18,24,198710,4641
13850,15050,Massachusetts,2020-11-30,-30,-23,-32.0,-58.0,-41,16,25,226132,10748
13851,15051,Michigan,2020-11-30,-28,-12,-11.0,-39.0,-37,14,26,388364,9565
13852,15052,Minnesota,2020-11-30,-23,-12,-8.0,-47.0,-39,15,27,318822,3652
13853,15053,Mississippi,2020-11-30,-8,-5,-14.0,4.0,-20,6,28,153270,3807
13854,15054,Missouri,2020-11-30,-14,-5,-15.0,-21.0,-28,10,29,314981,3981
13855,15055,Montana,2020-11-30,-8,-2,6.0,-10.0,-19,7,30,62256,684
13856,15056,Nebraska,2020-11-30,-9,-4,7.0,-17.0,-24,9,31,129043,1047
13857,15057,Nevada,2020-11-30,-22,-11,-35.0,-37.0,-34,11,32,152726,2149
13858,15058,New Hampshire,2020-11-30,-17,-11,-8.0,-32.0,-30,12,33,20994,526
13859,15059,New Jersey,2020-11-30,-32,-22,-37.0,-50.0,-42,17,34,339133,16993
13860,15060,New Mexico,2020-11-30,-33,-10,-20.0,-22.0,-41,14,35,97095,1568
13861,15061,New York,2020-11-30,-37,-24,-44.0,-53.0,-40,15,36,652748,34150
13862,15062,North Carolina,2020-11-30,-14,-3,-8.0,-29.0,-30,9,37,364968,5296
13863,15063,North Dakota,2020-11-30,-13,-12,-6.0,-24.0,-21,9,38,79258,933
13864,15064,Ohio,2020-11-30,-21,-10,-18.0,-25.0,-32,12,39,421063,6429
13865,15065,Oklahoma,2020-11-30,-11,-6,-19.0,-9.0,-26,9,40,197745,1743
13866,15066,Oregon,2020-11-30,-24,-9,2.0,-38.0,-38,12,41,75454,919
13867,15067,Pennsylvania,2020-11-30,-23,-15,-30.0,-44.0,-41,14,42,366971,10439
13868,15068,Rhode Island,2020-11-30,-30,-23,-11.0,-60.0,-36,14,44,56723,1373
13869,15069,South Carolina,2020-11-30,-9,-4,-15.0,-7.0,-22,7,45,217487,4381
13870,15070,South Dakota,2020-11-30,-6,4,31.0,-6.0,-15,7,46,80464,946
13871,15071,Tennessee,2020-11-30,-15,-7,-19.0,-15.0,-26,10,47,366412,4546
13872,15072,Texas,2020-11-30,-16,-11,-33.0,-27.0,-31,10,48,1262145,21968
13873,15073,Utah,2020-11-30,-13,-3,6.0,-35.0,-30,10,49,195744,871
13874,15074,Vermont,2020-11-30,-21,-16,-17.0,-46.0,-29,12,50,4172,69
13875,15075,Virginia,2020-11-30,-19,-11,-19.0,-38.0,-35,14,51,237835,4062
13876,15076,Washington,2020-11-30,-25,-13,-9.0,-51.0,-40,13,53,172175,2895
13877,15077,West Virginia,2020-11-30,-15,-4,-12.0,-10.0,-28,10,54,47842,735
13878,15078,Wisconsin,2020-11-30,-19,-7,-5.0,-30.0,-28,11,55,411730,3504
13879,15079,Wyoming,2020-11-30,-12,-1,1.0,-5.0,-19,6,56,33305,215
13880,15081,Alabama,2020-12-01,-8,1,-14.0,-8.0,-22,7,1,252900,3638
13881,15082,Alaska,2020-12-01,-14,-4,-14.0,-32.0,-27,12,2,32911,116
13882,15083,Arizona,2020-12-01,-17,-10,-24.0,-22.0,-35,11,4,338254,6692
13883,15084,Arkansas,2020-12-01,-5,2,18.0,-1.0,-22,6,5,159309,2512
13884,15085,California,2020-12-01,-27,-10,-21.0,-45.0,-40,14,6,1253867,19327
13885,15086,Colorado,2020-12-01,-26,-8,-34.0,-42.0,-41,15,8,238779,3136
13886,15087,Connecticut,2020-12-01,-14,-2,-1.0,-31.0,-33,12,9,118754,5040
13887,15088,Delaware,2020-12-01,-10,2,-3.0,-39.0,-31,11,10,36343,777
13888,15089,District of Columbia,2020-12-01,-49,-20,-53.0,-71.0,-59,20,11,21685,685
13889,15090,Florida,2020-12-01,-17,-8,-37.0,-33.0,-28,8,12,1008158,18678
