expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
TENG49101,TENG,Tengkoma,1949,Spring,5/19/1949,6/17/1949,7/18/1949,Success (main peak),6215,5,0,1,0,FALSE,NA
TENG99301,TENG,Tengkoma,1999,Autumn,10/28/1999,10/29/1999,11/7/1999,Success (main peak),6215,8,0,3,0,FALSE,Explore Himalaya
TENG00301,TENG,Tengkoma,2000,Autumn,NA,11/15/2000,NA,Success (main peak),6215,3,0,0,0,FALSE,None
TENG01301,TENG,Tengkoma,2001,Autumn,10/28/2001,11/7/2001,11/8/2001,Success (main peak),6215,5,0,1,0,FALSE,Explore Himalaya
TENG06301,TENG,Tengkoma,2006,Autumn,10/27/2006,10/29/2006,10/30/2006,Success (main peak),6215,2,0,2,0,FALSE,Community Action Trekking
DANG02301,DANG,Danga,2002,Autumn,10/1/2002,10/20/2002,10/23/2002,Success (main peak),6220,4,0,0,0,FALSE,Arun Treks
LDAK15301,LDAK,Langdak,2015,Autumn,10/3/2015,10/5/2015,10/6/2015,Success (main peak),6220,3,0,0,0,FALSE,Dreamers Destination Treks
LDAK15302,LDAK,Langdak,2015,Autumn,10/25/2015,11/8/2015,NA,Success (main peak),6220,6,0,0,0,FALSE,Cosmo Treks
LDAK16301,LDAK,Langdak,2016,Autumn,10/8/2016,10/11/2016,10/12/2016,Success (main peak),6220,9,0,2,0,FALSE,Summit Nepal Trekking
LDAK17301,LDAK,Langdak,2017,Autumn,NA,10/26/2017,NA,Success (main peak),6220,10,0,1,0,FALSE,Summit Nepal Trekking
RAUN15301,RAUN,Raungsiyar,2015,Autumn,10/3/2015,10/4/2015,10/6/2015,Success (main peak),6224,3,0,0,0,FALSE,Dreamers Destination Treks
RAUN15302,RAUN,Raungsiyar,2015,Autumn,10/25/2015,11/14/2015,NA,Success (main peak),6224,6,0,0,0,FALSE,Cosmo Treks
KARS08301,KARS,Karsang Kang,2008,Autumn,10/6/2008,10/11/2008,10/15/2008,Success (main peak),6225,2,0,0,0,FALSE,Thamserku Trekking
SRKU73301,SRKU,Serku Dolma,1973,Autumn,9/28/1973,10/30/1973,11/10/1973,Success (main peak),6227,6,0,3,0,FALSE,NA
MUPK01301,MUPK,Mustang Peak,2001,Autumn,10/4/2001,10/7/2001,NA,Success (main peak),6229,5,0,3,0,FALSE,Cosmo Treks
MNSL14301,MNSL,Mansail,2014,Autumn,9/20/2014,9/29/2014,10/3/2014,Success (main peak),6235,5,0,0,0,FALSE,Cosmo Treks
GAND13101,GAND,Gandharva Chuli,2013,Spring,5/2/2013,5/6/2013,5/8/2013,Success (main peak),6248,2,0,0,0,FALSE,Snowy Horizon Treks
DINS08101,DINS,Dingjung Ri,2008,Spring,3/7/2008,3/15/2008,3/16/2008,Success (main peak),6249,2,0,0,0,FALSE,Cosmo Treks
DING10401,DING,Dingjung North,2010,Winter,12/25/2010,1/17/2011,1/21/2011,Success (main peak),6249,1,0,0,0,FALSE,Himalayan Guides
SIMN01101,SIMN,Simnang Himal,2001,Spring,4/1/2001,5/16/2001,5/24/2001,Success (main peak),6251,4,0,0,0,FALSE,Windhorse Trekking
SIMN12301,SIMN,Simnang Himal,2012,Autumn,NA,10/23/2012,NA,Success (main peak),6251,6,0,0,0,FALSE,7 Summits Adventure
CHUG14301,CHUG,Chukyima Go,2014,Autumn,NA,11/12/2014,NA,Success (main peak),6258,2,0,0,0,FALSE,Dreamers Destination Treks
CHUG15301,CHUG,Chukyima Go,2015,Autumn,10/6/2015,10/16/2015,10/27/2015,Success (main peak),6258,4,0,0,0,FALSE,Dreamers Destination Treks
CHUG16301,CHUG,Chukyima Go,2016,Autumn,10/31/2016,11/2/2016,11/3/2016,Success (main peak),6258,2,0,0,0,FALSE,Dreamers Destination Treks
CHUG17301,CHUG,Chukyima Go,2017,Autumn,10/18/2017,10/26/2017,10/29/2017,Success (main peak),6258,3,0,0,0,FALSE,Shangri-La Nepal Treks
PKAR18101,PKAR,Pankar Himal,2018,Spring,5/3/2018,5/8/2018,5/12/2018,Success (main peak),6264,6,0,0,0,FALSE,Cosmo Treks
PARC55101,PARC,Parchamo,1955,Spring,NA,4/18/1955,NA,Success (main peak),6279,3,0,0,0,FALSE,NA
PARC60301,PARC,Parchamo,1960,Autumn,11/3/1960,11/3/1960,11/3/1960,Success (main peak),6279,6,0,1,0,FALSE,NA
PARC72101,PARC,Parchamo,1972,Spring,NA,4/25/1972,NA,Success (main peak),6279,5,0,0,0,FALSE,NA
PARC73301,PARC,Parchamo,1973,Autumn,NA,NA,NA,Success (main peak),6279,12,0,0,0,FALSE,NA
PARC75301,PARC,Parchamo,1975,Autumn,NA,10/14/1975,NA,Success (main peak),6279,4,0,0,0,FALSE,NA
KTOK99301,KTOK,Kangtokal,1999,Autumn,10/5/1999,10/11/1999,10/12/1999,Success (main peak),6294,4,0,0,0,FALSE,Thamserku Trekking
KTOK96301,KTOK,Kangtokal,1996,Autumn,10/1/1996,10/17/1996,10/19/1996,Success (main peak),6294,5,0,0,0,FALSE,Thamserku Trekking
KTOK62101,KTOK,Kangtokal,1962,Spring,6/3/1962,6/6/1962,6/10/1962,Success (main peak),6294,2,0,1,0,FALSE,NA
DZAS04301,DZAS,Dzasampatse,2004,Autumn,10/3/2004,10/18/2004,10/25/2004,Success (main peak),6295,7,0,0,0,FALSE,Wilderness Experience
GOJN11301,GOJN,Gojung,2011,Autumn,10/15/2011,10/19/2011,10/23/2011,Success (main peak),6310,4,0,0,0,FALSE,Royal Mountain Travel
DZA215301,DZA2,Dzanye II,2015,Autumn,9/17/2015,10/4/2015,NA,Success (main peak),6318,6,0,0,0,FALSE,Cosmo Treks
DING55101,DING,Dingjung North,1955,Spring,NA,5/16/1955,NA,Success (main peak),6320,3,0,0,0,FALSE,NA
KAKU08101,KAKU,Kang Kuru,2008,Spring,4/13/2008,4/16/2008,4/17/2008,Success (main peak),6320,2,0,0,0,FALSE,Sherpa Shangri-La Trekking
LDNG17401,LDNG,Langdung,2017,Winter,12/18/2017,12/20/2017,12/21/2017,Success (main peak),6326,4,0,0,0,FALSE,Dreamers Destination Treks?
LDNG18301,LDNG,Langdung,2018,Autumn,10/25/2018,10/28/2018,10/29/2018,Success (main peak),6326,3,0,0,0,FALSE,Annapurna Treks
LDNG18302,LDNG,Langdung,2018,Autumn,9/12/2018,9/17/2018,9/19/2018,Success (main peak),6326,15,0,3,0,FALSE,Himalaya Expeditions
SARI03301,SARI,Saribung,2003,Autumn,10/12/2003,10/15/2003,10/17/2003,Success (main peak),6328,3,0,0,0,FALSE,Jai Himal Trekking
SARI04301,SARI,Saribung,2004,Autumn,9/8/2004,9/19/2004,9/22/2004,Success (main peak),6328,5,0,0,0,FALSE,Cosmo Treks
SARI06101,SARI,Saribung,2006,Spring,5/15/2006,5/19/2006,5/21/2006,Success (main peak),6328,1,0,3,0,FALSE,Himalayan Adventures
SARI07301,SARI,Saribung,2007,Autumn,9/28/2007,10/2/2007,NA,Success (main peak),6328,6,0,4,0,FALSE,Adventure 6000
SARI08301,SARI,Saribung,2008,Autumn,10/6/2008,10/11/2008,10/15/2008,Success (main peak),6328,9,0,3,0,FALSE,Thamserku Trekking
SARI08302,SARI,Saribung,2008,Autumn,10/5/2008,10/8/2008,10/9/2008,Success (main peak),6328,11,0,3,0,FALSE,Adventure 6000
SARI08303,SARI,Saribung,2008,Autumn,11/15/2008,11/20/2008,11/15/2008,Success (main peak),6328,14,0,4,0,FALSE,Expes.com Treks
SARI09101,SARI,Saribung,2009,Spring,5/15/2009,5/17/2009,5/18/2009,Success (main peak),6328,2,0,1,0,FALSE,K2 Summit Treks
SARI09102,SARI,Saribung,2009,Spring,5/10/2009,5/14/2009,5/14/2009,Success (main peak),6328,11,0,1,0,FALSE,Thamserku Trekking
SARI09103,SARI,Saribung,2009,Spring,5/2/2009,5/6/2009,5/6/2009,Success (main peak),6328,13,0,2,0,FALSE,Himalayan Mountain Guides
SPH218301,SPH2,Sharphu II,2018,Autumn,10/16/2018,10/26/2018,11/1/2018,Success (main peak),6328,2,0,0,0,FALSE,Magical Nepal
DOLM08301,DOLM,Dolma Khang,2008,Autumn,10/12/2008,10/24/2008,11/2/2008,Success (main peak),6332,2,0,0,0,FALSE,Thamserku Trekking
DOLM80101,DOLM,Dolma Khang,1980,Spring,3/14/1980,4/11/1980,4/15/1980,Success (main peak),6332,10,0,4,0,FALSE,NA
DOLM80301,DOLM,Dolma Khang,1980,Autumn,8/31/1980,10/15/1980,NA,Success (main peak),6332,35,0,3,0,FALSE,NA
DOLM84301,DOLM,Dolma Khang,1984,Autumn,9/30/1984,10/1/1984,10/20/1984,Success (main peak),6332,13,0,7,0,TRUE,NA
DOLM95301,DOLM,Dolma Khang,1995,Autumn,9/24/1995,10/29/1995,11/3/1995,Success (main peak),6332,7,0,2,0,FALSE,Himalayan Excursions
OMIT17301,OMIT,Omitso Go,2017,Autumn,10/28/2017,11/7/2017,11/18/2017,Success (main peak),6332,2,0,0,0,FALSE,Imagine Nepal
MERR06301,MERR,Merra,2006,Autumn,10/14/2006,10/18/2006,10/19/2006,Success (main peak),6334,2,0,0,0,FALSE,Arun Treks
MERR07301,MERR,Merra,2007,Autumn,9/28/2007,10/6/2007,10/24/2007,Success (main peak),6334,3,0,0,0,FALSE,Windhorse Trekking
MERR07302,MERR,Merra,2007,Autumn,10/31/2007,11/5/2007,11/8/2007,Success (main peak),6334,3,0,1,0,FALSE,Trinetra Adventure
MERR09301,MERR,Merra,2009,Autumn,10/30/2009,11/3/2009,11/4/2009,Success (main peak),6334,2,0,1,0,FALSE,Trinetra Adventure
MERR11301,MERR,Merra,2011,Autumn,NA,11/22/2011,NA,Success (main peak),6334,2,0,0,0,FALSE,Churen Himal Treks
JOMS03301,JOMS,Jomsom Himal,2003,Autumn,10/30/2003,11/4/2003,11/6/2003,Success (main peak),6335,5,0,1,0,FALSE,Glacier Safari Treks
SAMD09302,SAMD,Samdo,2009,Autumn,9/2/2009,9/20/2009,10/19/2009,Success (main peak),6335,6,0,0,0,FALSE,Cosmo Treks
OMBG60301,OMBG,Ombigaichen,1960,Autumn,NA,11/18/1960,NA,Success (main peak),6340,3,0,2,0,FALSE,NA
OMBG02401,OMBG,Ombigaichen,2002,Winter,11/19/2002,12/3/2002,12/5/2002,Success (main peak),6340,4,0,4,0,FALSE,Unknown
OMBG16301,OMBG,Ombigaichen,2016,Autumn,NA,11/1/2016,NA,Success (main peak),6340,5,0,0,0,FALSE,NA
TSAR18301,TSAR,Tsartse,2018,Autumn,9/18/2018,9/25/2018,9/28/2018,Success (main peak),6343,8,0,5,0,FALSE,Khangri Trek
PIMU55101,PIMU,Pimu,1955,Spring,NA,4/20/1955,NA,Success (main peak),6344,3,0,0,0,FALSE,NA
PIMU60301,PIMU,Pimu,1960,Autumn,10/6/1960,10/30/1960,11/1/1960,Success (main peak),6344,6,0,0,0,FALSE,NA
PIMU72101,PIMU,Pimu,1972,Spring,NA,5/7/1972,NA,Success (main peak),6344,3,0,0,0,FALSE,NA
KUML08301,KUML,Kumlung,2008,Autumn,10/6/2008,10/14/2008,10/15/2008,Success (main peak),6355,2,0,0,0,FALSE,Thamserku Trekking
BHRI91302,BHRI,Bhrikuti,1991,Autumn,10/31/1991,11/3/1991,11/5/1991,Success (main peak),6361,7,0,2,0,FALSE,Sherpa Society
BHRS05101,BHRS,Bhrikuti Shail,2005,Spring,5/13/2005,5/16/2005,5/19/2005,Success (main peak),6361,3,0,1,0,FALSE,Glacier Safari Treks
BHRS08101,BHRS,Bhrikuti Shail,2008,Spring,5/11/2008,5/14/2008,5/16/2008,Success (main peak),6361,6,0,3,0,FALSE,Himalayan Mountain Guides
BHRS10101,BHRS,Bhrikuti Shail,2010,Spring,3/16/2010,3/18/2010,3/19/2010,Success (main peak),6361,10,0,3,0,FALSE,Himalayan Society
BHRS10102,BHRS,Bhrikuti Shail,2010,Spring,NA,5/15/2010,NA,Success (main peak),6361,5,0,3,0,FALSE,Summit Nepal Trekking
BHRS10301,BHRS,Bhrikuti Shail,2010,Autumn,10/29/2010,11/1/2010,11/4/2010,Success (main peak),6361,3,0,0,0,FALSE,Churen Himal Treks
BHRS17101,BHRS,Bhrikuti Shail,2017,Spring,NA,NA,NA,Success (main peak),6361,7,0,0,0,FALSE,Happy Feet Mountaineers
NAUL54101,NAUL,Naulekh,1954,Spring,NA,6/8/1954,NA,Success (main peak),6362,3,0,1,0,FALSE,NA
TILK18301,TILK,Til Kang,2018,Autumn,10/6/2018,10/15/2018,10/20/2018,Success (main peak),6369,5,0,0,0,FALSE,Royal Mountain Travel
KUSU85301,KUSU,Kusum Kanguru,1985,Autumn,NA,11/8/1985,NA,Success (main peak),6370,4,0,0,0,FALSE,None
KUSU85101,KUSU,Kusum Kanguru,1985,Spring,4/5/1985,4/15/1985,4/16/1985,Success (main peak),6370,2,0,0,0,FALSE,NA
KUSU98101,KUSU,Kusum Kanguru,1998,Spring,4/14/1998,4/22/1998,4/26/1998,Success (main peak),6370,3,0,0,0,FALSE,None
KUSU81302,KUSU,Kusum Kanguru,1981,Autumn,NA,10/7/1981,NA,Success (main peak),6370,1,0,0,0,FALSE,NA
KUSU81301,KUSU,Kusum Kanguru,1981,Autumn,10/12/1981,10/21/1981,NA,Success (main peak),6370,8,0,0,0,FALSE,NA
KUSU83302,KUSU,Kusum Kanguru,1983,Autumn,10/6/1983,10/15/1983,10/19/1983,Success (main peak),6370,7,0,0,0,FALSE,NA
KUSU88301,KUSU,Kusum Kanguru,1988,Autumn,10/6/1988,10/23/1988,NA,Success (main peak),6370,3,0,6,0,FALSE,Mountain Travel
KUSU91101,KUSU,Kusum Kanguru,1991,Spring,NA,NA,NA,Success (main peak),6370,1,0,0,0,FALSE,None
KUSU91303,KUSU,Kusum Kanguru,1991,Autumn,NA,11/20/1991,NA,Success (main peak),6370,3,0,0,0,FALSE,None
POKR02301,POKR,Pokharkang,2002,Autumn,11/11/2002,11/17/2002,11/19/2002,Success (main peak),6372,10,0,3,0,FALSE,Himalaya Expeditions
POKR09301,POKR,Pokharkang,2009,Autumn,11/12/2009,11/20/2009,11/22/2009,Success (main peak),6372,5,0,5,0,FALSE,Thamserku Trekking
POKR12301,POKR,Pokharkang,2012,Autumn,10/20/2012,10/29/2012,10/28/2012,Success (main peak),6372,4,0,2,0,FALSE,Glacier Safari Treks
GANC90101,GANC,Ganchenpo,1990,Spring,4/11/1990,5/9/1990,NA,Success (main peak),6378,19,0,0,0,FALSE,Nepal Police
GANC93102,GANC,Ganchenpo,1993,Spring,4/14/1993,4/28/1993,NA,Success (main peak),6378,8,0,7,0,FALSE,Himalayan Journeys
GANC99301,GANC,Ganchenpo,1999,Autumn,10/9/1999,10/15/1999,10/21/1999,Success (main peak),6378,8,0,3,0,FALSE,Great Escapes Trekking
GANC71302,GANC,Ganchenpo,1971,Autumn,NA,NA,NA,Success (main peak),6378,4,0,0,0,FALSE,NA
GANC93301,GANC,Ganchenpo,1993,Autumn,NA,NA,NA,Success (main peak),6378,2,0,0,0,FALSE,NA
GANC11401,GANC,Ganchenpo,2011,Winter,12/19/2011,12/24/2011,12/26/2011,Success (main peak),6378,2,0,2,0,FALSE,Expedition Himalaya
MANP56101,MANP,Manapathi,1956,Spring,4/6/1956,4/25/1956,5/29/1956,Success (main peak),6380,1,0,1,0,FALSE,NA
MPNW77101,MPNW,Manapathi NW,1977,Spring,4/1/1977,4/20/1977,NA,Success (main peak),6384,4,0,0,0,FALSE,NA
TASH03101,TASH,Tashi Kang,2003,Spring,4/13/2003,4/19/2003,4/21/2003,Success (main peak),6386,7,0,0,0,FALSE,Asian Trekking
TASH02201,TASH,Tashi Kang,2002,Summer,8/11/2002,8/14/2002,8/16/2002,Success (main peak),6386,5,0,5,0,FALSE,Sherpa Summit Treks
TASH03301,TASH,Tashi Kang,2003,Autumn,10/3/2003,10/10/2003,10/12/2003,Success (main peak),6386,3,0,0,0,FALSE,Churen Himal Treks
TASH06302,TASH,Tashi Kang,2006,Autumn,10/4/2006,10/6/2006,10/17/2006,Success (main peak),6386,3,0,0,0,FALSE,Multi Adventure
TASH09301,TASH,Tashi Kang,2009,Autumn,9/19/2009,9/23/2009,9/26/2009,Success (main peak),6386,1,0,2,0,FALSE,Cosmo Treks
TASH10301,TASH,Tashi Kang,2010,Autumn,9/22/2010,9/26/2010,9/27/2010,Success (main peak),6386,5,0,3,0,FALSE,Bochi Bochi Treks
TASH11302,TASH,Tashi Kang,2011,Autumn,NA,9/30/2011,NA,Success (main peak),6386,4,0,0,0,FALSE,Nepal Myths & Mountain Trails
TASH13301,TASH,Tashi Kang,2013,Autumn,10/7/2013,10/13/2013,10/15/2013,Success (main peak),6386,1,0,2,0,FALSE,Peak Summit Trek
TASH15301,TASH,Tashi Kang,2015,Autumn,NA,10/28/2015,NA,Success (main peak),6386,8,0,3,0,FALSE,Cosmo Treks
SALW16301,SALW,Saldim West,2016,Autumn,10/28/2016,10/31/2016,11/2/2016,Success (main peak),6388,2,0,0,0,FALSE,Snowy Horizon Treks
TSUR74101,TSUR,Tsaurabong Peak,1974,Spring,NA,NA,NA,Success (main peak),6395,3,0,0,0,FALSE,NA
TSUR75101,TSUR,Tsaurabong Peak,1975,Spring,3/1/1975,4/12/1975,5/11/1975,Success (main peak),6395,15,0,15,0,FALSE,NA
TSUR87301,TSUR,Tsaurabong Peak,1987,Autumn,9/21/1987,10/3/1987,NA,Success (main peak),6395,4,0,2,0,FALSE,Kunga
TSUR79301,TSUR,Tsaurabong Peak,1979,Autumn,9/2/1979,10/15/1979,10/26/1979,Success (main peak),6395,20,0,23,0,FALSE,NA
TAKP18301,TAKP,Takphu Himal,2018,Autumn,10/6/2018,10/11/2018,10/20/2018,Success (main peak),6395,5,0,0,0,FALSE,Royal Mountain Travel
BAMO13301,BAMO,Bamongo,2013,Autumn,10/27/2013,10/30/2013,11/2/2013,Success (main peak),6400,4,0,1,0,FALSE,Dreamers Destination Treks
LSIS89401,LSIS,Langshisa Ri,1989,Winter,12/9/1989,12/14/1989,NA,Success (main peak),6412,9,0,3,0,FALSE,Unknown
LSIS89101,LSIS,Langshisa Ri,1989,Spring,4/12/1989,4/20/1989,NA,Success (main peak),6412,2,0,1,0,FALSE,Machhapuchare
LSIS86101,LSIS,Langshisa Ri,1986,Spring,4/8/1986,4/14/1986,4/16/1986,Success (main peak),6412,5,0,0,0,FALSE,White Magic
LSIS94301,LSIS,Langshisa Ri,1994,Autumn,9/27/1994,10/8/1994,10/11/1994,Success (main peak),6412,2,0,0,0,FALSE,Wilderness Experience
LSIS82101,LSIS,Langshisa Ri,1982,Spring,4/1/1982,4/22/1982,NA,Success (main peak),6412,5,0,2,0,FALSE,NA
LSIS82301,LSIS,Langshisa Ri,1982,Autumn,9/23/1982,10/6/1982,10/13/1982,Success (main peak),6412,12,0,2,0,FALSE,NA
LHAS62101,LHAS,Lha Shamma,1962,Spring,NA,5/14/1962,NA,Success (main peak),6412,6,0,7,0,FALSE,NA
LSIS02401,LSIS,Langshisa Ri,2002,Winter,NA,1/26/2003,NA,Success (main peak),6412,1,0,0,0,FALSE,Unknown
LSIS18301,LSIS,Langshisa Ri,2018,Autumn,10/25/2018,10/29/2018,11/1/2018,Success (main peak),6412,11,0,5,0,FALSE,Highland Excursions
LARK17301,LARK,Larkya Peak,2017,Autumn,9/16/2017,9/27/2017,9/30/2017,Success (main peak),6416,4,0,0,0,FALSE,Asian Trekking
LARK17302,LARK,Larkya Peak,2017,Autumn,10/12/2017,10/19/2017,10/22/2017,Success (main peak),6416,3,0,0,0,FALSE,Cho Oyu Trekking
CHUW81101,CHUW,Chulu West,1981,Spring,4/8/1981,4/12/1981,NA,Success (main peak),6419,4,0,1,0,FALSE,NA
CHUW88301,CHUW,Chulu West,1988,Autumn,NA,10/8/1988,NA,Success (main peak),6419,1,0,1,0,FALSE,None
CHUW52301,CHUW,Chulu West,1952,Autumn,NA,10/23/1952,NA,Success (main peak),6419,6,0,6,0,FALSE,NA
CHUW17301,CHUW,Chulu West,2017,Autumn,10/14/2017,10/21/2017,10/23/2017,Success (main peak),6419,3,0,2,0,FALSE,Dreamers Destination Treks/Imagine Nepal
YAUP89301,YAUP,Yaupa,1989,Autumn,8/27/1989,NA,10/20/1989,Success (main peak),6422,4,0,0,0,FALSE,Rover Treks
SHNW04101,SHNW,Shershon Northwest,2004,Spring,4/8/2004,5/4/2004,5/30/2004,Success (main peak),6422,14,0,4,0,FALSE,Summit Nepal Trekking
SHNW10101,SHNW,Shershon Northwest,2010,Spring,4/4/2010,NA,5/28/2010,Success (main peak),6422,9,0,4,0,FALSE,Summit Nepal Trekking
CHOL17301,CHOL,Cholatse,2017,Autumn,10/11/2017,10/22/2017,10/25/2017,Success (main peak),6423,2,0,2,0,FALSE,Asian Trekking
FUTI14101,FUTI,Futi Himal,2014,Spring,5/3/2014,5/16/2014,5/17/2014,Success (main peak),6425,4,0,0,0,FALSE,Unique Adventure International
LNJU17301,LNJU,Langju,2017,Autumn,NA,10/17/2017,10/19/2017,Success (main peak),6426,3,0,0,0,FALSE,Cho Oyu Trekking
SPHU63301,SPHU,NA,1963,Autumn,10/12/1963,10/22/1963,10/28/1963,Success (main peak),6433,11,0,4,0,FALSE,NA
SPH163301,SPH1,Sharphu I,1963,Autumn,10/12/1963,10/22/1963,10/28/1963,Success (main peak),6433,11,0,4,0,FALSE,NA
HIUP71301,HIUP,Hiunchuli,1971,Autumn,9/23/1971,10/10/1971,NA,Success (main peak),6434,8,0,0,0,FALSE,NA
HIUP81301,HIUP,Hiunchuli,1981,Autumn,9/24/1981,10/8/1981,NA,Success (main peak),6434,9,0,0,0,FALSE,NA
HIUP83301,HIUP,Hiunchuli,1983,Autumn,NA,10/9/1983,NA,Success (main peak),6434,6,0,0,0,FALSE,NA
KOJI10101,KOJI,Kojichuwa Chuli,2010,Spring,5/15/2010,5/25/2010,5/29/2010,Success (main peak),6439,5,0,0,0,FALSE,Cosmo Treks
CHOL85101,CHOL,Cholatse,1985,Spring,4/17/1985,4/19/1985,5/10/1985,Success (main peak),6440,7,0,0,0,FALSE,NA
CHOL88301,CHOL,Cholatse,1988,Autumn,10/3/1988,10/22/1988,NA,Success (main peak),6440,5,0,2,0,FALSE,Kunga
CHOL84301,CHOL,Cholatse,1984,Autumn,10/14/1984,11/5/1984,11/7/1984,Success (main peak),6440,4,0,0,0,FALSE,NA
CHOL92301,CHOL,Cholatse,1992,Autumn,9/17/1992,9/26/1992,10/5/1992,Success (main peak),6440,5,0,0,0,FALSE,Wilderness Experience
CHOL93301,CHOL,Cholatse,1993,Autumn,10/4/1993,10/21/1993,10/27/1993,Success (main peak),6440,8,0,0,0,FALSE,Summit Nepal Trekking
CHOL94301,CHOL,Cholatse,1994,Autumn,9/12/1994,9/15/1994,9/16/1994,Success (main peak),6440,10,0,1,0,FALSE,Khumbu Himalayan Trekking
CHOL95301,CHOL,Cholatse,1995,Autumn,10/9/1995,10/26/1995,11/1/1995,Success (main peak),6440,5,0,0,0,FALSE,Pabil Treks
CHOL82101,CHOL,Cholatse,1982,Spring,4/20/1982,4/20/1982,4/24/1982,Success (main peak),6440,6,0,0,0,FALSE,NA
CHOL82301,CHOL,Cholatse,1982,Autumn,9/25/1982,10/18/1982,11/10/1982,Success (main peak),6440,4,0,3,0,FALSE,NA
CHOL00301,CHOL,Cholatse,2000,Autumn,10/14/2000,10/19/2000,10/26/2000,Success (main peak),6440,4,0,0,0,FALSE,Alpine Treks
CHOL01401,CHOL,Cholatse,2001,Winter,12/24/2001,1/7/2002,1/8/2002,Success (main peak),6440,13,0,0,0,FALSE,Echo Nepal
CHOL05101,CHOL,Cholatse,2005,Spring,4/13/2005,4/15/2005,NA,Success (main peak),6440,1,0,0,0,FALSE,Royal Orchid Treks
CHOL04401,CHOL,Cholatse,2004,Winter,1/2/2005,1/16/2005,1/17/2005,Success (main peak),6440,2,0,0,0,FALSE,None
CHOL05102,CHOL,Cholatse,2005,Spring,4/17/2005,4/22/2005,4/23/2005,Success (main peak),6440,3,0,0,0,FALSE,None
CHOL05301,CHOL,Cholatse,2005,Autumn,11/2/2005,11/9/2005,11/10/2005,Success (main peak),6440,2,0,0,0,FALSE,None
TAPL98301,TAPL,Taple Shikhar,1998,Autumn,9/23/1998,10/8/1998,10/11/1998,Success (main peak),6447,2,0,7,0,TRUE,Yeti Mountaineering & Trekking
SANK19101,SANK,Sano Kailash,2019,Spring,4/5/2019,4/28/2019,4/29/2019,Success (main peak),6452,2,0,1,0,FALSE,Langtang Ri Trekking
GHUS18301,GHUS,Ghustang South,2018,Autumn,10/15/2018,10/23/2018,10/26/2018,Success (main peak),6465,9,0,4,0,FALSE,Himalayan Travellers Nepal
ROKA77301,ROKA,Rokapi,1977,Autumn,9/27/1977,10/10/1977,10/16/1977,Success (main peak),6468,8,0,1,0,FALSE,NA
MERA53101,MERA,Mera Peak,1953,Spring,NA,NA,NA,Success (main peak),6470,1,0,1,0,FALSE,NA
MERA62301,MERA,Mera Peak,1962,Autumn,NA,NA,NA,Success (main peak),6470,2,0,0,0,FALSE,NA
MERA73301,MERA,Mera Peak,1973,Autumn,NA,10/29/1973,NA,Success (main peak),6470,4,0,3,0,FALSE,NA
KAN280101,KAN2,Kande Hiunchuli North  II,1980,Spring,4/11/1980,5/3/1980,5/9/1980,Success (main peak),6471,7,0,0,0,FALSE,NA
BHRI91301,BHRI,Bhrikuti,1991,Autumn,10/20/1991,10/22/1991,NA,Success (main peak),6476,6,0,3,0,FALSE,Sherpa Society
BHRI92301,BHRI,Bhrikuti,1992,Autumn,10/31/1992,11/1/1992,11/3/1992,Success (main peak),6476,14,0,3,0,FALSE,Thamserku Trekking
BHRI82101,BHRI,Bhrikuti,1982,Spring,5/10/1982,5/18/1982,NA,Success (main peak),6476,14,0,0,0,FALSE,NA
BHRI98301,BHRI,Bhrikuti,1998,Autumn,10/14/1998,10/17/1998,10/18/1998,Success (main peak),6476,4,0,0,0,FALSE,Thamserku Trekking
BHRI99201,BHRI,Bhrikuti,1999,Summer,7/27/1999,8/3/1999,8/5/1999,Success (main peak),6476,5,0,3,0,FALSE,Cosmo Treks
BHRI02301,BHRI,Bhrikuti,2002,Autumn,10/26/2002,10/29/2002,10/30/2002,Success (main peak),6476,3,0,2,0,FALSE,Thamserku Trekking
PANN13301,PANN,Pangbuk North,2013,Autumn,10/17/2013,11/1/2013,11/6/2013,Success (main peak),6478,2,0,0,0,FALSE,Climb High Himalaya
PANN17301,PANN,Pangbuk North,2017,Autumn,10/9/2017,10/19/2017,10/28/2017,Success (main peak),6478,4,0,0,0,FALSE,Mountain Tribes Trekking
TKPO84301,TKPO,Tengkangpoche,1984,Autumn,NA,NA,NA,Success (main peak),6482,4,0,0,0,FALSE,NA
TKPO08101,TKPO,Tengkangpoche,2008,Spring,3/31/2008,4/24/2008,3/31/2008,Success (main peak),6482,2,0,0,0,FALSE,Royal Orchid Treks
TKPO08301,TKPO,Tengkangpoche,2008,Autumn,10/28/2008,11/15/2008,11/23/2008,Success (main peak),6482,4,0,0,0,FALSE,Cosmo Treks
YAKA10301,YAKA,Yakawa Kang,2010,Autumn,11/3/2010,11/7/2010,11/9/2010,Success (main peak),6482,2,0,3,0,FALSE,Himalayan Journeys
TKPO13302,TKPO,Tengkangpoche,2013,Autumn,9/14/2013,10/9/2013,10/12/2013,Success (main peak),6482,3,0,0,0,FALSE,Asian Trekking
KTUN56101,KTUN,Khatung Khang,1956,Spring,NA,4/12/1956,NA,Success (main peak),6484,3,0,0,0,FALSE,NA
