"","can_party","general_votes","ttl_disb","state","lamvotes","tvotes","tdisb","disb","votes"
"105","REP",201088,2462526.7,"GA",5334.23839344837,0.58889329694015,0.808210792317796,14.7166984946092,40436383744
"106","REP",174081,390260.26,"GA",4842.78054261763,0.642000525049562,-0.766704197090434,12.8745691288713,30304194561
"107","REP",173983,1043968,"GA",4840.95320635987,0.997558003816444,-0.0698428881257894,13.858539395614,30270084289
"108","REP",256535,1333814,"GA",6279.86387630448,0.991250201640909,0.131996355051407,14.1035530654515,65810206225
"109","REP",243725,425435.32,"GA",6067.94226035615,0.930268334708007,-0.366879851503993,12.9608682060403,59401875625
"110","REP",217935,915365.12,"GA",5629.75055763378,0.991210014946482,-0.132297793896174,13.7270783029144,47495664225
"111","REP",159492,1098325.93,"GA",4566.86686062234,0.99924129660088,0.0389465167555687,13.909297696712,25437698064
"112","REP",216743,777699.83,"GA",5609.09575425928,0.971121203316168,-0.238586689632422,13.5640959060897,46977528049
"113","REP",15617,126941.3,"GU",961.528104751027,-0.892854040731925,-0.450346157914857,11.7514800538668,243890689
"114","REP",242252,877578.38,"ID",6043.34086439341,0.992206936981111,-0.124600939830168,13.6849215522705,58686031504
"115","REP",205292,933105.89,"ID",5408.72159541765,0.990126662900541,-0.140175573526341,13.7462739674945,42144805264
"116","REP",81817,20150,"IL",2919.49952322109,-0.629587377715715,-0.776929683961843,9.91095956737483,6694021489
"117","REP",208555,3357095.91,"IL",5466.18638351888,0.442353984671985,0.896840538916935,15.026586845706,43495188025
"118","REP",103617,315249.26,"IL",3420.38116964505,-0.561020190047829,-0.827802117875219,12.661118906481,10736482689
"119","REP",109550,202329.6,"IL",3550.44641729909,-0.436918028967898,-0.899501326270733,12.217653329803,12001202500
"120","REP",135535,5650246.2,"IL",4094.88216631209,-0.00478935940011948,0.999988530952499,15.5472096773945,18369736225
"121","REP",108995,751139.49,"IL",3538.3798261493,-0.795161838585538,-0.606397271149257,13.5293466525136,11879910025
"122","REP",169976,2340925.06,"IL",4765.94369280193,0.380629585901944,0.924727591421449,14.666056734,28891840576
"123","REP",200508,1301824.3,"IL",5323.92224783778,0.976979473805635,0.213333325484942,14.079277146408,40203458064
"124","REP",274554,3398401.99,"IL",6572.14580036575,0.681336218875866,0.731970598349372,15.0388158761592,75379898916
"125","REP",259722,1024440.33,"IL",6332.04067243674,0.999510890328597,-0.0312726736070732,13.8396570019195,67455517284
"126","REP",250506,2228898.33,"IL",6180.56931567897,0.840811961030635,0.541327300427217,14.6170179989455,62753256036
"127","REP",164355,2080501.63,"IN",4659.7291042601,0.395737738392812,0.91836356766356,14.5481195908703,27012566025
"128","REP",201396,1611227.82,"IN",5339.71263036286,0.886475546415301,0.46277543755875,14.2925070674309,40560348816
"129","REP",193412,1178655.37,"IN",5196.90018391946,0.994382080561164,0.105850261496374,13.9798848297496,37408201744
"130","REP",221957,1233226.07,"IN",5699.16988792837,0.993816933187706,0.111031091633751,14.0251441148939,49264909849
"131","REP",204920,1356932.2,"IN",5402.15122120143,0.968763452021154,0.247986640825787,14.1207369744148,41992206400
"132","REP",94456,5102,"IN",3214.60340386668,-0.524364652763443,-0.851493811446844,8.53738789870176,8921935936
"133","REP",187702,987262.11,"IN",5093.568139805,0.992584623159335,-0.121555608129123,13.8026908454702,35232040804
"134","REP",174791,3601734.05,"IN",4856.0092850573,0.229117466246118,0.973398780901722,15.0969259680111,30551893681
"135","REP",206903,2403972.06,"IA",5437.13033900069,0.638646052790599,0.769500629795056,14.6926329522735,42808851409
